customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount,annual_income_log,monthly_income_log,monthly_expenses_log,average_balance_log,loan_amount_log,total_amount_log,product_count,has_loan
CUST100728,22.0,Male,Married,High School,Homemaker,Uttar Pradesh,Not Employed,22438.7,4.0,Young Professionals,Medium,Savings,2238.76,1500.0,343.65,0.0,0.0,566.0,0.0,1.0,100.0,100.0,14.0,43.0,False,True,True,False,False,False,False,True,True,False,True,True,False,False,2569.55,12,214.12916666666663,434.05,61.39,10.01858699056331,7.534169532455976,7.313886831633462,7.714123996251737,0.0,7.851875162774968,6,0
CUST102527,47.0,Female,Divorced,Graduate,Salaried - Government,Uttar Pradesh,Employed,,20.0,,Medium,Savings,117869.22,31021.61,23327.62,28175.7,2633766.97,,0.31,2.0,65.0,53.0,11.0,22.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,21739.52,14,1552.8228571428572,3186.72,446.59,,11.278975736671008,10.342471572456011,11.677339467681925,14.78392606704831,9.986933079432383,3,1
CUST103855,64.0,Male,Married,Graduate,,Gujarat,Retired,903606.24,6.0,Retired Customers,Low,Savings,117578.26,38975.92,24699.96,11865.28,684530.75,729.0,0.16,3.0,35.0,14.0,17.0,14.0,False,True,True,True,False,False,True,False,False,False,True,False,True,True,2932.16,2,1466.08,1692.43,1239.73,13.71415007593875,11.229255599507226,10.570724955060287,11.674867938349097,13.436490306856985,7.983835619143161,7,1
CUST103662,51.0,Female,Married,Graduate,Self Employed,Madhya Pradesh,Self Employed,,4.0,Business Owners,High,Savings,294255.45,33235.89,50052.06,0.0,0.0,697.0,0.0,3.0,55.0,64.0,8.0,24.0,False,True,False,True,True,True,False,True,False,False,True,False,False,False,266083.65,17,15651.979411764703,116402.91,802.37,,12.038473539642647,10.411415682618664,12.59220694501822,0.0,12.491569770221135,6,0
CUST100406,25.0,Female,Widowed,,,Assam,Employed,922290.29,6.0,Young Professionals,Medium,Fixed Deposit Linked,77672.68,52777.95,7479.14,17381.04,1220989.92,565.0,0.29,4.0,88.0,93.0,11.0,37.0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,44400.26,16,2775.01625,12952.32,518.41,13.734616385397368,11.249721608143693,10.873867715960225,11.260271740232074,14.015173316537753,10.701023126396036,4,1
CUST100612,38.0,Female,Divorced,Post Graduate,Salaried - Government,Maharashtra,Employed,1270924.84,7.0,Business Owners,Medium,Salary,199840.87,62288.61,44568.83,0.0,0.0,718.0,0.03,2.0,62.0,63.0,13.0,26.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2795976.75,32,87374.2734375,111082.62,1678.41,14.055256200711623,11.570358174521003,11.039549917191506,12.205281682801612,0.0,14.843692424507323,4,0
CUST104571,20.0,Female,Single,,Student,Bihar,Not Employed,78033.73,2.0,Students,Medium,Savings,11101.25,4809.4,1615.24,0.0,0.0,586.0,0.03,3.0,100.0,93.0,6.0,39.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,669.57,10,66.957,143.72,50.0,11.264909262984764,8.780143438008817,8.478535519725359,9.31490306946171,0.0,6.508128096974179,2,0
CUST101867,46.0,Male,Divorced,Graduate,Homemaker,Gujarat,Not Employed,119666.26,9.0,Business Owners,Low,Savings,25158.04,4794.47,5510.88,0.0,0.0,539.0,0.02,1.0,65.0,43.0,16.0,21.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,68262.48,14,4875.891428571428,20000.0,320.33,11.692470337007284,9.207655771659276,8.475427001283565,10.132972554283564,0.0,11.13113020270235,4,0
CUST100729,27.0,Female,Divorced,Post Graduate,Salaried - Government,Uttarakhand,Employed,736762.1,9.0,Young Professionals,Medium,Salary,27873.38,28462.83,,229821.51,2635332.43,558.0,1.5,3.0,71.0,98.0,,28.0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,1500224.81,35,42863.566,64292.56,814.55,13.510021681235893,11.025129934363338,10.256389437431345,10.235463266362594,14.78452027085166,14.22112619474243,4,1
CUST101453,52.0,Female,Divorced,,Business Owner,Uttar Pradesh,Self Employed,13922955.566400003,7.0,,High,Savings,192576.61,582165.16,-751810.48,1349802.95,28434352.82,586.0,1.16,1.0,31.0,41.0,18.0,17.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,2244588.57,25,89783.5428,909467.47,4283.25,16.44904958732899,13.963015404452602,13.274511184248484,12.168254520290429,17.16310861365385,14.624033242845842,4,1
CUST100490,,Male,Single,Post Graduate,Self Employed,Punjab,Self Employed,1320706.76,20.0,Business Owners,High,Current,68230.93,53509.88,-54344.3,109634.56,3427427.65,476.0,0.97,4.0,64.0,71.0,12.0,23.0,False,True,True,False,False,True,True,False,False,False,False,False,False,True,3066373.57,19,161388.08263157896,2762955.08,1311.76,14.093678332686626,11.608780042018026,10.887640276694325,11.130667916086823,15.047320873279977,14.93600649990165,5,1
CUST102098,49.0,Male,Married,Diploma,Salaried - Government,Maharashtra,Employed,1582970.57,19.0,Business Owners,Medium,,23465.7,49552.15,-215489.79,297992.33,3375276.44,,1.5,3.0,49.0,50.0,11.0,16.0,False,True,True,False,False,False,False,True,False,False,False,False,True,True,222502.11,14,15893.007857142857,112280.19,1471.73,14.274814379131438,11.789914646689482,10.810801109886855,10.06333767393156,15.031988083354612,12.312696358018837,5,1
CUST100787,60.0,,Single,Graduate,Salaried - Private,Gujarat,Employed,2713263.62,10.0,Business Owners,Medium,Savings,89956.59,102296.63,-114242.65,245603.66,5207233.68,,1.07,3.0,46.0,2.0,13.0,12.0,True,True,True,False,False,False,False,True,False,True,True,False,True,True,555555.02,15,37037.00133333333,209826.55,2243.0,14.813663124665624,12.328760521654964,11.53564178451593,11.407093616030098,15.465559501227355,13.227724729061805,8,1
CUST103229,35.0,Male,Single,Doctorate,Self Employed,Maharashtra,Self Employed,1059667.74,13.0,Business Owners,High,,43063.9,56210.23,-13456.51,44697.29,1335458.0,559.0,0.47,3.0,82.0,74.0,8.0,34.0,False,True,False,False,False,True,False,True,False,False,True,False,False,False,344084.9,8,43010.6125,173413.37,500.06,13.87346690781304,11.388570695194566,10.93687183798407,10.67046355914929,14.104785610948577,12.748646614485683,4,1
CUST101145,35.0,Female,Widowed,Post Graduate,Salaried - Private,Assam,Employed,2074123.22,,Young Professionals,High,Savings,275178.94,121464.87,49462.29,0.0,0.0,682.0,0.0,3.0,81.0,68.0,10.0,31.0,True,True,True,False,True,True,False,True,True,True,True,True,False,True,72822.61,19,3832.768947368421,6937.22,1021.7,14.545049559902823,12.060148203901392,11.707388596951649,12.525180489942683,0.0,11.195795494793437,11,0
CUST102841,44.0,Female,Widowed,Post Graduate,Business Owner,Uttar Pradesh,Self Employed,13305030.26,5.0,High Net Worth Individuals,High,Current,3661783.5763000017,450343.58,,0.0,0.0,724.0,0.03,2.0,60.0,67.0,12.0,27.0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,1538056.36,19,80950.33473684211,411195.32,6064.61,16.403652811883838,13.918746987347223,13.017768302055643,15.11346117569759,0.0,14.246030723540835,6,0
CUST102052,18.0,,Single,Graduate,Student,Punjab,Not Employed,89998.01,1.0,Students,Medium,Savings,3917.48,7024.64,524.72,0.0,0.0,615.0,0.07,1.0,73.0,100.0,9.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,333.71320000000003,3,50.0,50.0,50.0,11.407553949251902,8.922768960067964,8.857321593255149,8.273459102486019,0.0,5.81327404574257,1,0
CUST100812,38.0,Male,Widowed,High School,Salaried - Private,Uttar Pradesh,Employed,1166710.06,5.0,Business Owners,Medium,Salary,21427.51,63638.71,-353075.9,383753.83,4315511.2,464.0,1.5,1.0,58.0,76.0,11.0,22.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2767393.81,41,67497.41,149201.44,770.92,13.969699288496166,11.484802084018435,11.060992925558876,9.972477557352304,15.277726577656738,14.833416933809144,3,1
CUST103238,31.0,Male,Single,Graduate,Salaried - Private,Jharkhand,Employed,1788045.46,13.0,Young Professionals,Medium,Savings,250952.73,64731.8,,0.0,0.0,724.0,0.0,1.0,74.0,60.0,10.0,39.0,False,True,False,False,False,True,False,False,False,True,True,True,True,False,28603.14,12,2383.595,5504.22,948.68,14.396634218718054,11.911733732061878,11.078023307208372,12.433023858491248,0.0,10.26130674157667,6,0
CUST102869,25.0,Female,Married,High School,,Kerala,Not Employed,55061.0,7.0,Students,Medium,Fixed Deposit Linked,13771.1,2426.01,2011.64,0.0,0.0,562.0,0.0,2.0,100.0,100.0,9.0,46.0,False,True,True,True,False,False,False,False,False,False,True,False,False,True,1320.57,10,132.057,449.29,50.0,10.916215102047069,8.431508933414511,7.794415326031257,9.530400085541551,0.0,7.186575702751201,5,0
CUST102562,47.0,Female,Married,Post Graduate,Salaried - Private,Gujarat,Employed,1036877.59,10.0,Business Owners,Medium,Savings,,36174.56,-27689.08,80833.65,1740531.65,541.0,0.92,4.0,49.0,71.0,14.0,29.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,336027.41,14,24001.957857142857,123739.2,602.5,13.851725402247554,11.366829409388174,10.496139031683944,,14.36970174503499,12.724950988942318,3,1
CUST102116,47.0,Female,Married,Post Graduate,Salaried - Private,Uttar Pradesh,Employed,564765.57,7.0,Business Owners,Medium,Salary,87868.85,27284.04,20394.57,0.0,,578.0,0.01,2.0,66.0,46.0,12.0,15.0,True,True,True,True,False,False,False,False,False,False,False,False,True,True,1243693.59,38,32728.778684210527,56741.98,435.92,13.244167774315942,10.75928065453003,10.214093845626222,11.383612021421174,,14.033597015708757,6,0
CUST100638,58.0,Female,Married,Graduate,Business Owner,Jharkhand,Self Employed,13922955.566400003,3.0,High Net Worth Individuals,High,Fixed Deposit Linked,3661783.5763000017,453386.0,731203.96,0.0,0.0,714.0,0.03,2.0,39.0,44.0,12.0,13.0,False,True,False,False,False,False,False,True,False,False,True,False,True,True,3041964.98,28,108641.60642857142,913923.24,9676.39,16.44904958732899,13.963015404452602,13.024501344390428,15.11346117569759,0.0,14.928014568306887,5,0
CUST102083,24.0,Male,Divorced,Post Graduate,Freelancer,Rajasthan,Self Employed,442439.86,6.0,Young Professionals,High,Savings,,23706.68,13326.03,0.0,0.0,554.0,0.0,1.0,100.0,100.0,6.0,27.0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,16869.53,13,1297.6561538461538,6072.84,372.47,13.000062084780687,10.51518034196616,10.073554325263068,,0.0,9.733323591762582,4,0
CUST103153,30.0,Male,Married,Post Graduate,Freelancer,Odisha,Self Employed,974005.35,10.0,Young Professionals,High,Savings,105367.89,52184.53,14295.96,15035.55,691068.29,665.0,0.19,3.0,,90.0,5.0,46.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,35206.24,16,2200.39,6628.57,330.74,13.789173102110608,11.304277715019431,10.862560532377724,11.56522271023041,13.44599537268643,10.469007022254765,2,1
CUST103562,33.0,Male,Widowed,Graduate,Salaried - Private,Tamil Nadu,Employed,1296259.5,13.0,Young Professionals,Medium,Salary,204164.05,44667.43,,0.0,0.0,607.0,,2.0,81.0,76.0,9.0,27.0,True,True,True,False,False,True,False,False,True,False,False,False,True,True,2621792.02,40,65544.8005,113254.63,523.55,14.074994138782364,11.590095928620375,10.707022267097658,12.226684014334213,0.0,14.77936900044922,7,0
CUST103492,27.0,Male,Widowed,Graduate,Salaried - Private,Madhya Pradesh,Employed,988097.51,3.0,Young Professionals,High,Savings,208992.22,41691.8,41398.48,,0.0,,0.0,2.0,92.0,80.0,10.0,27.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,33214.05,17,1953.7676470588235,5255.54,496.6,13.803537678237378,11.318642171001004,10.638083731008612,12.250057090229365,0.0,10.41075836544218,4,0
CUST104640,36.0,Female,Divorced,Graduate,Salaried - Private,Kerala,Employed,1880370.33,14.0,Business Owners,Medium,Savings,296033.95,66503.56,85175.89,0.0,0.0,,0.04,5.0,94.0,91.0,7.0,37.0,True,True,True,False,True,False,False,True,False,True,True,True,True,True,312161.27,17,18362.427647058823,103409.08,703.31,14.44697983125987,11.96207904731734,11.105025795721604,12.598232800660297,0.0,12.651278427742339,10,0
CUST102321,56.0,Female,Widowed,Post Graduate,Salaried - Government,Maharashtra,Employed,16233.25,12.0,Business Owners,Medium,Salary,500.0,1500.0,-846.13,704.72,34633.22,524.0,0.57,5.0,44.0,44.0,12.0,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,137657.27,43,3201.3318604651163,20000.0,119.66,9.69487848698079,7.210648571982616,7.313886831633462,6.2166061010848646,10.452597489631437,11.83252958867885,3,1
CUST103935,23.0,Female,Married,Doctorate,Salaried - Private,Odisha,Employed,1053427.52,5.0,Young Professionals,High,Fixed Deposit Linked,136978.37,47489.45,13294.86,,2480333.6,600.0,0.3,1.0,93.0,90.0,12.0,34.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17306.12,12,1442.1766666666667,3026.18,665.03,13.867560659900734,11.382664490123423,10.768283917177364,11.827585609529756,14.723904028395205,9.75887325651164,1,1
CUST104060,29.0,Female,Widowed,Graduate,Salaried - Private,Uttar Pradesh,Employed,1644192.73,10.0,Young Professionals,High,Savings,425158.44,54156.46,87116.69,0.0,0.0,619.0,0.0,2.0,68.0,82.0,11.0,25.0,True,True,False,False,True,False,False,False,False,False,True,False,True,False,47826.58,18,2657.032222222222,4521.2,1534.76,14.312760688288204,11.827860722605045,10.899651008406643,12.960219530495461,0.0,10.775357739533991,5,0
CUST100705,41.0,Female,Married,High School,Salaried - Private,Telangana,Employed,699538.25,10.0,Business Owners,Medium,,27727.63,38549.54,-15089.7,35222.06,1628780.69,573.0,0.6,3.0,52.0,58.0,11.0,21.0,True,True,True,True,False,False,True,False,True,False,False,True,False,False,193615.17,15,12907.678,117682.69,549.75,13.458177183021702,10.973286186271467,10.559725386675469,10.230220732412798,14.30334286387044,12.173632973064057,7,1
CUST103205,49.0,Female,Widowed,Graduate,Business Owner,Gujarat,Self Employed,6021030.52,1.0,High Net Worth Individuals,High,Current,253436.61,268507.89,-228272.06,460964.96,14299425.6,503.0,0.89,2.0,65.0,51.0,15.0,30.0,False,False,False,True,True,False,True,True,False,True,True,True,False,False,1175406.12,17,69141.53647058824,325403.71,6103.3,15.610769151443678,13.125864321940124,12.500639302252583,12.442872957323834,16.475729996524095,13.977125130654677,7,1
CUST102835,37.0,Female,Widowed,Graduate,Salaried - Private,Maharashtra,Employed,2340011.14,7.0,Business Owners,High,Salary,263664.1,117339.33,74329.2,0.0,0.0,593.0,0.0,2.0,81.0,68.0,10.0,37.0,True,False,True,False,True,False,False,True,False,True,True,False,True,True,5357839.38,35,153081.12514285714,294802.55,3291.52,14.665666675354615,12.180764734932803,11.672833794816103,12.482435016218263,0.0,15.494071537676152,8,0
CUST100512,21.0,Male,Single,Graduate,Salaried - Government,Punjab,Employed,939969.39,1.0,Young Professionals,Medium,Savings,176010.09,32083.75,45502.25,0.0,0.0,665.0,0.02,4.0,87.0,100.0,11.0,37.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,15501.52,10,1550.152,2063.18,421.47,13.753603653750051,11.26870867447434,10.376136118351237,12.078302283398793,0.0,9.648757870337699,4,0
CUST100564,62.0,Male,Single,Diploma,,Gujarat,Retired,458806.97,18.0,Retired Customers,Low,Salary,49155.27,16715.65,14192.93,7383.16,693217.15,569.0,0.16,4.0,54.0,34.0,19.0,15.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,924672.57,28,33024.02035714286,40112.95,425.71,13.036387035490133,10.551504251611295,9.724160507712503,10.802759686106468,13.449100019400614,13.73719605691436,4,1
CUST102209,63.0,Male,Divorced,Graduate,Retired,Bihar,Retired,467690.87,12.0,Retired Customers,Low,Savings,95699.05,15161.43,23435.01,0.0,0.0,588.0,0.0,2.0,46.0,30.0,21.0,15.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,1963.34,3,654.4466666666667,1132.97,375.96,13.055564960625112,10.570681851700476,9.626575936588722,11.46897409990695,0.0,7.582911590021163,4,0
CUST104841,22.0,Male,Widowed,Doctorate,Student,,Not Employed,97396.44,4.0,Students,Medium,Savings,16668.78,4829.22,3281.11,0.0,0.0,602.0,0.01,3.0,82.0,96.0,7.0,47.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,545.73,9,60.63666666666666,94.55,50.0,11.486555205917655,9.001761489065887,8.482647294263554,9.721352778297225,0.0,6.303955079098154,2,0
CUST104812,,Female,Married,Graduate,Salaried - Government,Uttarakhand,Employed,1300821.89,9.0,Young Professionals,Medium,Savings,225995.64,74378.22,36521.59,0.0,0.0,688.0,0.03,4.0,78.0,65.0,4.0,37.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,29038.13,10,2903.813,4035.17,953.1,14.078507614484328,11.593609382409452,11.216931880734105,12.328275410887267,0.0,10.276399509812276,4,0
CUST102412,,Female,,Graduate,Business Owner,Maharashtra,Self Employed,7240579.97,12.0,High Net Worth Individuals,High,Current,571878.15,268678.3,-116765.06,450792.68,27920806.21,556.0,0.73,4.0,59.0,74.0,13.0,20.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1693825.64,30,56460.854666666666,427163.7,8278.4,15.795212005617621,13.310306868138062,12.501273754047647,13.256682971816193,17.144882746973465,14.342500811294943,4,1
CUST101690,35.0,Female,Single,Post Graduate,Business Owner,Rajasthan,Self Employed,4889603.16,8.0,High Net Worth Individuals,High,Savings,187372.4,233535.95,-174899.17,354954.17,28033355.19,548.0,0.87,4.0,87.0,76.0,10.0,19.0,False,True,True,True,True,False,False,False,True,False,True,False,True,True,1004063.57,18,55781.30944444444,309784.06,7628.74,15.402621909299262,12.917717509179592,12.36109558768316,12.140858696342423,17.148905651613617,13.819566889914839,8,1
CUST102483,40.0,Male,Divorced,Post Graduate,Salaried - Government,Bihar,Employed,1809702.47,14.0,Business Owners,Medium,Savings,154473.64,,31507.66,57730.1,5846019.83,,0.36,1.0,94.0,67.0,10.0,37.0,False,True,False,False,True,False,False,False,False,True,True,True,False,True,387331.51,14,27666.536428571428,136397.7,1673.4,14.408673561091334,11.923772995154469,,11.947785219452278,15.581271787767063,12.867038802078186,6,1
CUST102643,33.0,Female,Divorced,High School,Salaried - Government,Gujarat,Employed,729859.76,15.0,Young Professionals,Medium,Salary,108677.69,38138.47,23077.45,0.0,0.0,649.0,,3.0,68.0,88.0,6.0,27.0,True,True,False,True,False,False,False,False,True,True,False,False,False,False,1480887.89,32,46277.7465625,63701.4,343.03,13.50060905520541,11.015717531475845,10.54900498288586,11.5961510097319,0.0,14.208153066802842,5,0
CUST100761,34.0,Male,Divorced,Graduate,,Uttar Pradesh,Not Employed,31519.45,1.0,Young Professionals,Low,Fixed Deposit Linked,9242.77,1500.0,1067.04,0.0,0.0,599.0,0.02,2.0,85.0,,10.0,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4372.17,16,273.260625,654.73,132.66,10.358391820519651,7.873833772497951,7.313886831633462,9.131705090080839,0.0,8.383243425571557,2,0
