customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,monthly_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount
CUST100812,38.0,Male,Widowed,High School,Salaried - Private,Uttar Pradesh,Employed,1166710.06,97225.84,5.0,Business Owners,Medium,Salary,21427.51,63638.71,-353075.9,383753.83,4315511.2,464.0,1.5,1.0,58.0,76.0,11.0,22.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2767393.81,41,67497.41,149201.44,770.92
CUST103238,31.0,Male,Single,Graduate,Salaried - Private,Jharkhand,Employed,1788045.46,149003.79,13.0,Young Professionals,Medium,Savings,250952.73,64731.8,,0.0,0.0,724.0,0.0,1.0,74.0,60.0,10.0,39.0,False,True,False,False,False,True,False,False,False,True,True,True,True,False,28603.14,12,2383.595,5504.22,948.68
CUST102869,25.0,Female,Married,High School,,Kerala,Not Employed,55061.0,4588.42,7.0,Students,Medium,Fixed Deposit Linked,13771.1,2426.01,2011.64,0.0,0.0,562.0,0.0,2.0,100.0,100.0,9.0,46.0,False,True,True,True,False,False,False,False,False,False,True,False,False,True,1320.57,10,132.057,449.29,50.0
CUST102562,47.0,Female,Married,Post Graduate,Salaried - Private,Gujarat,Employed,1036877.59,86406.47,10.0,Business Owners,Medium,Savings,,36174.56,-27689.08,80833.65,1740531.65,541.0,0.92,4.0,49.0,71.0,14.0,29.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,336027.41,14,24001.957857142857,123739.2,602.5
CUST102116,47.0,Female,Married,Post Graduate,Salaried - Private,Uttar Pradesh,Employed,564765.57,47063.8,7.0,Business Owners,Medium,Salary,87868.85,27284.04,20394.57,0.0,,578.0,0.01,2.0,66.0,46.0,12.0,15.0,True,True,True,True,False,False,False,False,False,False,False,False,True,True,1243693.59,38,32728.778684210527,56741.98,435.92
CUST100638,58.0,Female,Married,Graduate,Business Owner,Jharkhand,Self Employed,14821640.17,1235136.68,3.0,High Net Worth Individuals,High,Fixed Deposit Linked,7865362.66,453386.0,731203.96,0.0,0.0,714.0,0.03,2.0,39.0,44.0,12.0,13.0,False,True,False,False,False,False,False,True,False,False,True,False,True,True,3041964.98,28,108641.60642857142,913923.24,9676.39
CUST102083,24.0,Male,Divorced,Post Graduate,Freelancer,Rajasthan,Self Employed,442439.86,36869.99,6.0,Young Professionals,High,Savings,,23706.68,13326.03,0.0,0.0,554.0,0.0,1.0,100.0,100.0,6.0,27.0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,16869.53,13,1297.6561538461538,6072.84,372.47
CUST103153,30.0,Male,Married,Post Graduate,Freelancer,Odisha,Self Employed,974005.35,81167.11,10.0,Young Professionals,High,Savings,105367.89,52184.53,14295.96,15035.55,691068.29,665.0,0.19,3.0,,90.0,5.0,46.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,35206.24,16,2200.39,6628.57,330.74
CUST103562,33.0,Male,Widowed,Graduate,Salaried - Private,Tamil Nadu,Employed,1296259.5,108021.62,13.0,Young Professionals,Medium,Salary,204164.05,44667.43,,0.0,0.0,607.0,,2.0,81.0,76.0,9.0,27.0,True,True,True,False,False,True,False,False,True,False,False,False,True,True,2621792.02,40,65544.8005,113254.63,523.55
CUST103492,27.0,Male,Widowed,Graduate,Salaried - Private,Madhya Pradesh,Employed,988097.51,82341.46,3.0,Young Professionals,High,Savings,208992.22,41691.8,41398.48,,0.0,,0.0,2.0,92.0,80.0,10.0,27.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,33214.05,17,1953.7676470588235,5255.54,496.6
CUST104640,36.0,Female,Divorced,Graduate,Salaried - Private,Kerala,Employed,1880370.33,156697.53,14.0,Business Owners,Medium,Savings,296033.95,66503.56,85175.89,0.0,0.0,,0.04,5.0,94.0,91.0,7.0,37.0,True,True,True,False,True,False,False,True,False,True,True,True,True,True,312161.27,17,18362.427647058823,103409.08,703.31
CUST102321,56.0,Female,Widowed,Post Graduate,Salaried - Government,Maharashtra,Employed,16233.25,1352.77,12.0,Business Owners,Medium,Salary,500.0,1500.0,-846.13,704.72,34633.22,524.0,0.57,5.0,44.0,44.0,12.0,14.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,137657.27,43,3201.3318604651163,20000.0,119.66
CUST103935,23.0,Female,Married,Doctorate,Salaried - Private,Odisha,Employed,1053427.52,87785.63,5.0,Young Professionals,High,Fixed Deposit Linked,136978.37,47489.45,13294.86,,2480333.6,600.0,0.3,1.0,93.0,90.0,12.0,34.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17306.12,12,1442.1766666666667,3026.18,665.03
CUST104060,29.0,Female,Widowed,Graduate,Salaried - Private,Uttar Pradesh,Employed,1644192.73,137016.06,10.0,Young Professionals,High,Savings,425158.44,54156.46,87116.69,0.0,0.0,619.0,0.0,2.0,68.0,82.0,11.0,25.0,True,True,False,False,True,False,False,False,False,False,True,False,True,False,47826.58,18,2657.032222222222,4521.2,1534.76
CUST100705,41.0,Female,Married,High School,Salaried - Private,Telangana,Employed,699538.25,58294.85,10.0,Business Owners,Medium,,27727.63,38549.54,-15089.7,35222.06,1628780.69,573.0,0.6,3.0,52.0,58.0,11.0,21.0,True,True,True,True,False,False,True,False,True,False,False,True,False,False,193615.17,15,12907.678,117682.69,549.75
CUST103205,49.0,Female,Widowed,Graduate,Business Owner,Gujarat,Self Employed,6021030.52,501752.54,1.0,High Net Worth Individuals,High,Current,253436.61,268507.89,-228272.06,460964.96,14299425.6,503.0,0.89,2.0,65.0,51.0,15.0,30.0,False,False,False,True,True,False,True,True,False,True,True,True,False,False,1175406.12,17,69141.53647058824,325403.71,6103.3
CUST102835,37.0,Female,Widowed,Graduate,Salaried - Private,Maharashtra,Employed,2340011.14,195000.93,7.0,Business Owners,High,Salary,263664.1,117339.33,74329.2,0.0,0.0,593.0,0.0,2.0,81.0,68.0,10.0,37.0,True,False,True,False,True,False,False,True,False,True,True,False,True,True,5357839.38,35,153081.12514285714,294802.55,3291.52
CUST100512,21.0,Male,Single,Graduate,Salaried - Government,Punjab,Employed,939969.39,78330.78,1.0,Young Professionals,Medium,Savings,176010.09,32083.75,45502.25,0.0,0.0,665.0,0.02,4.0,87.0,100.0,11.0,37.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,15501.52,10,1550.152,2063.18,421.47
CUST100564,62.0,Male,Single,Diploma,,Gujarat,Retired,458806.97,38233.91,18.0,Retired Customers,Low,Salary,49155.27,16715.65,14192.93,7383.16,693217.15,569.0,0.16,4.0,54.0,34.0,19.0,15.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,924672.57,28,33024.02035714286,40112.95,425.71
CUST102209,63.0,Male,Divorced,Graduate,Retired,Bihar,Retired,467690.87,38974.24,12.0,Retired Customers,Low,Savings,95699.05,15161.43,23435.01,0.0,0.0,588.0,0.0,2.0,46.0,30.0,21.0,15.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,1963.34,3,654.4466666666667,1132.97,375.96
CUST104841,22.0,Male,Widowed,Doctorate,Student,,Not Employed,97396.44,8116.37,4.0,Students,Medium,Savings,16668.78,4829.22,3281.11,0.0,0.0,602.0,0.01,3.0,82.0,96.0,7.0,47.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,545.73,9,60.63666666666666,94.55,50.0
CUST104812,,Female,Married,Graduate,Salaried - Government,Uttarakhand,Employed,1300821.89,108401.82,9.0,Young Professionals,Medium,Savings,225995.64,74378.22,36521.59,0.0,0.0,688.0,0.03,4.0,78.0,65.0,4.0,37.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,29038.13,10,2903.813,4035.17,953.1
CUST102412,,Female,,Graduate,Business Owner,Maharashtra,Self Employed,7240579.97,603381.66,12.0,High Net Worth Individuals,High,Current,571878.15,268678.3,-116765.06,450792.68,27920806.21,556.0,0.73,4.0,59.0,74.0,13.0,20.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1693825.64,30,56460.854666666666,427163.7,8278.4
CUST101690,35.0,Female,Single,Post Graduate,Business Owner,Rajasthan,Self Employed,4889603.16,407466.93,8.0,High Net Worth Individuals,High,Savings,187372.4,233535.95,-174899.17,354954.17,28033355.19,548.0,0.87,4.0,87.0,76.0,10.0,19.0,False,True,True,True,True,False,False,False,True,False,True,False,True,True,1004063.57,18,55781.30944444444,309784.06,7628.74
CUST102483,40.0,Male,Divorced,Post Graduate,Salaried - Government,Bihar,Employed,1809702.47,150808.54,14.0,Business Owners,Medium,Savings,154473.64,,31507.66,57730.1,5846019.83,,0.36,1.0,94.0,67.0,10.0,37.0,False,True,False,False,True,False,False,False,False,True,True,True,False,True,387331.51,14,27666.536428571428,136397.7,1673.4
CUST102643,33.0,Female,Divorced,High School,Salaried - Government,Gujarat,Employed,729859.76,60821.65,15.0,Young Professionals,Medium,Salary,108677.69,38138.47,23077.45,0.0,0.0,649.0,,3.0,68.0,88.0,6.0,27.0,True,True,False,True,False,False,False,False,True,True,False,False,False,False,1480887.89,32,46277.7465625,63701.4,343.03
CUST100761,34.0,Male,Divorced,Graduate,,Uttar Pradesh,Not Employed,31519.45,2626.62,1.0,Young Professionals,Low,Fixed Deposit Linked,9242.77,1500.0,1067.04,0.0,0.0,599.0,0.02,2.0,85.0,,10.0,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4372.17,16,273.260625,654.73,132.66
CUST102371,70.0,Male,Divorced,Graduate,Retired,Madhya Pradesh,Retired,797831.27,66485.94,6.0,Retired Customers,Low,Savings,99257.28,38119.9,26777.74,0.0,0.0,674.0,0.08,3.0,40.0,36.0,12.0,17.0,False,True,False,False,False,False,True,True,True,False,True,False,False,False,47969.42,1,47969.42,47969.42,47969.42
CUST104138,40.0,,Single,Diploma,Salaried - Government,Punjab,Employed,2054280.45,,20.0,Business Owners,Medium,Savings,479310.51,65721.14,105457.88,0.0,0.0,675.0,0.02,5.0,79.0,81.0,7.0,32.0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,736379.85,14,52598.56071428571,324165.51,1797.07
CUST101715,18.0,,Single,Post Graduate,Student,West Bengal,Not Employed,24160.56,2013.38,1.0,Students,Medium,Savings,3787.27,1500.0,563.92,0.0,0.0,588.0,0.0,,88.0,100.0,7.0,35.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,434.61,7,62.08714285714286,105.37,50.0
CUST101010,33.0,Male,Widowed,High School,Business Owner,Uttarakhand,Self Employed,2170994.08,180916.17,15.0,Business Owners,High,NRI,483419.63,91016.25,87492.61,0.0,0.0,619.0,0.0,3.0,81.0,64.0,11.0,23.0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,6944697.27,16,434043.579375,6521417.93,2273.65
CUST102001,21.0,Female,Divorced,Post Graduate,Salaried - Government,Gujarat,Employed,1159446.65,96620.55,3.0,Young Professionals,Medium,Salary,39518.36,67404.09,-7986.74,33131.41,2777295.25,642.0,0.36,3.0,90.0,99.0,7.0,39.0,True,True,True,False,False,False,False,True,True,False,False,False,False,True,2329232.86,37,62952.23945945946,101300.68,796.72
CUST102647,68.0,Male,Single,Graduate,Retired,Jharkhand,,353827.43,29485.62,14.0,Retired Customers,Low,Salary,87486.37,11107.54,19129.74,0.0,0.0,623.0,0.0,,24.0,41.0,13.0,11.0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,713125.96,28,25468.784285714286,30637.59,150.88
CUST104191,46.0,Male,Widowed,Graduate,Self Employed,Bihar,Self Employed,1562251.06,130187.59,4.0,Business Owners,Medium,Fixed Deposit Linked,58598.01,89033.84,-5707.95,43533.91,941561.41,651.0,0.34,3.0,70.0,48.0,13.0,27.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,341804.15,8,42725.51875,123068.82,4126.02
CUST102547,50.0,Female,Widowed,Graduate,Business Owner,,Self Employed,15171811.85,1264317.65,3.0,High Net Worth Individuals,,Current,801250.21,826783.25,-378731.11,823108.59,81447114.35,610.0,0.58,3.0,52.0,45.0,12.0,19.0,False,True,True,False,False,True,False,True,True,True,True,True,True,True,2599293.33,15,173286.222,1200206.6,8202.49
CUST103861,18.0,Male,Single,,Student,Punjab,Not Employed,89302.97,7441.91,1.0,Students,Medium,Savings,7502.43,5561.22,1905.84,0.0,0.0,654.0,0.0,1.0,95.0,100.0,8.0,43.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,528.37,7,75.48142857142857,116.19,50.0
CUST101206,33.0,Male,Widowed,High School,Salaried - Private,Bihar,Employed,1241653.66,103471.14,7.0,Young Professionals,Medium,Salary,15730.87,62502.95,-3086.13,42933.0,,573.0,0.43,1.0,,85.0,10.0,47.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2527385.47,38,66510.14394736841,108626.51,940.9
CUST100055,18.0,Female,Single,Graduate,Student,Odisha,Not Employed,17050.21,1420.85,1.0,Students,Medium,Savings,589.08,,-43.8,0.0,0.0,610.0,0.03,4.0,90.0,87.0,8.0,35.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,538.63,7,76.94714285714285,141.42,50.0
CUST102541,40.0,Female,Single,Graduate,Salaried - Government,Maharashtra,Employed,,85810.01,12.0,Business Owners,Medium,Salary,17101.15,57245.29,-129385.81,157375.66,3400554.66,525.0,1.5,2.0,75.0,79.0,7.0,33.0,True,True,True,True,False,True,False,False,False,False,True,False,True,True,2247968.68,35,64227.67657142857,102036.22,790.98
CUST103085,28.0,Female,Widowed,Graduate,Salaried - Private,Rajasthan,Employed,999958.96,,9.0,Young Professionals,High,,18645.43,46810.44,-78869.28,115328.89,2529501.58,498.0,1.44,3.0,100.0,76.0,14.0,26.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,17710.36,9,1967.8177777777778,4054.4,720.59
CUST102637,40.0,Male,Married,Post Graduate,Business Owner,Tamil Nadu,Self Employed,10596727.84,883060.65,4.0,High Net Worth Individuals,High,Current,1135834.8,385977.83,39040.57,458373.54,22526958.23,602.0,0.48,4.0,73.0,57.0,10.0,25.0,False,True,False,False,True,False,False,True,False,True,True,False,False,False,2524437.49,17,148496.32294117648,615355.13,18476.94
CUST104065,49.0,Female,Widowed,Post Graduate,,Maharashtra,Not Employed,41104.04,3425.34,,Business Owners,Low,Salary,1061.82,1500.0,-1142.28,2931.08,64798.1,477.0,0.83,2.0,61.0,55.0,9.0,24.0,True,True,True,False,False,False,False,False,False,False,False,False,True,True,146139.19,36,4059.4219444444443,20000.0,145.36
CUST103885,23.0,Male,Married,Graduate,Student,Punjab,Not Employed,32829.39,2735.78,5.0,Students,Medium,Savings,2874.13,2397.42,412.36,0.0,0.0,617.0,0.0,3.0,100.0,75.0,12.0,36.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,655.28,11,59.57090909090909,81.18,50.0
CUST102910,68.0,Male,Single,Post Graduate,Retired,Gujarat,Retired,776148.13,64679.01,13.0,Retired Customers,Low,Salary,231509.4,25135.61,36538.85,2876.23,298757.75,627.0,0.03,2.0,48.0,21.0,20.0,16.0,True,True,True,False,False,False,False,True,False,True,False,False,True,True,1551296.14,28,55403.43357142857,67204.35,354.13
CUST100093,30.0,Female,Single,,Freelancer,Punjab,Self Employed,934871.01,77905.92,3.0,Young Professionals,High,Savings,100346.6,45247.26,21049.41,11086.31,1021530.2,584.0,0.17,1.0,86.0,82.0,4.0,30.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,29522.26,13,2270.943076923077,7898.63,723.33
CUST104931,21.0,Male,Married,Post Graduate,Salaried - Private,Punjab,Employed,700013.19,58334.43,2.0,Young Professionals,,Savings,132936.42,25495.52,32657.33,0.0,0.0,708.0,0.0,4.0,100.0,100.0,22.0,44.0,False,False,False,True,False,True,True,False,True,True,True,False,False,False,14100.61,12,1175.0508333333332,3125.14,428.52
CUST104550,22.0,Male,Widowed,Doctorate,Student,Uttar Pradesh,Not Employed,78552.55,6546.05,4.0,,Medium,Savings,3206.41,5903.17,512.4,0.0,0.0,567.0,,4.0,96.0,99.0,10.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3854.31,12,321.1925,1608.05,72.55
CUST103838,53.0,Female,Divorced,High School,Business Owner,Punjab,Self Employed,8480157.4,706679.78,11.0,High Net Worth Individuals,,Current,,409009.88,-328458.82,628878.1,39616019.67,579.0,0.83,2.0,46.0,17.0,8.0,9.0,False,True,False,False,False,False,True,False,False,True,True,False,True,True,2009313.7,19,105753.35263157895,658944.37,19276.03
CUST103338,36.0,Female,Single,High School,Salaried - Government,Rajasthan,Employed,962320.65,80193.39,16.0,Business Owners,Medium,Savings,12054.01,31936.94,-87371.83,134560.75,2868461.21,517.0,1.5,1.0,99.0,61.0,13.0,27.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,246223.07,16,15388.941875,84305.53,640.16
CUST104155,42.0,Female,Single,High School,Business Owner,Madhya Pradesh,Self Employed,7071981.67,589331.81,13.0,High Net Worth Individuals,High,Savings,1333637.94,234591.83,364329.21,0.0,0.0,696.0,0.03,4.0,69.0,72.0,7.0,29.0,False,True,False,False,True,False,False,True,False,True,True,False,True,False,2745870.43,24,114411.26791666666,881692.23,12145.46
CUST103204,69.0,Male,Divorced,Post Graduate,Retired,Punjab,Retired,649449.47,54120.79,18.0,Retired Customers,Low,Savings,82811.31,33786.06,20214.45,0.0,,684.0,0.0,2.0,36.0,14.0,21.0,8.0,False,True,False,True,False,False,True,True,True,False,False,False,False,False,5370.71,6,895.1183333333333,1333.23,474.22
CUST102018,35.0,Female,Widowed,Post Graduate,Unemployed,Bihar,Not Employed,41043.75,3420.31,17.0,Young Professionals,Low,Savings,6390.22,2517.63,885.37,0.0,0.0,579.0,0.0,2.0,71.0,68.0,7.0,34.0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,5364.59,15,357.63933333333335,1056.03,85.08
CUST102335,44.0,Female,Divorced,Graduate,Self Employed,Assam,Self Employed,830609.7,69217.47,19.0,Business Owners,High,Savings,44591.99,50553.02,5905.37,12978.33,832597.05,543.0,0.15,3.0,67.0,61.0,10.0,20.0,False,True,False,True,False,False,True,False,True,False,False,False,False,False,188604.05,10,18860.405,67685.54,999.77
CUST102229,21.0,Female,Single,Graduate,Salaried - Government,Rajasthan,Employed,679174.08,56597.84,1.0,Young Professionals,Medium,Salary,9168.81,,-1852.96,20606.84,934746.01,565.0,0.36,3.0,100.0,89.0,11.0,35.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,710477.99,31,22918.644838709675,59308.92,249.37
CUST101456,18.0,Male,Single,Graduate,Student,West Bengal,Not Employed,52641.33,4386.78,1.0,Students,Medium,Savings,5289.59,3151.36,1356.03,0.0,0.0,574.0,0.02,3.0,76.0,91.0,13.0,34.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,589.63,8,73.70375,97.39,50.0
CUST103877,36.0,,Widowed,Graduate,Self Employed,Tamil Nadu,Self Employed,2044793.59,170399.47,13.0,,High,Savings,259067.4,101781.88,70747.45,0.0,0.0,677.0,0.01,2.0,80.0,,12.0,30.0,False,True,False,True,True,True,True,True,False,True,True,True,False,False,79674.88,19,4193.414736842105,9473.97,956.23
CUST100398,77.0,,Married,Graduate,Retired,Odisha,Retired,791221.66,65935.14,20.0,Retired Customers,Low,Savings,54560.63,42358.18,13584.1,9137.04,,554.0,0.16,4.0,,17.0,14.0,7.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7684.24,6,1280.7066666666667,2764.4,300.32
CUST100460,19.0,Male,Single,High School,Student,Uttar Pradesh,Not Employed,30002.34,2500.2,,Students,Medium,Savings,2921.85,1600.0,931.25,0.0,0.0,560.0,0.0,3.0,85.0,88.0,7.0,35.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,512.88,9,56.986666666666665,91.45,50.0
CUST100432,43.0,Male,Widowed,Graduate,Business Owner,Uttar Pradesh,Self Employed,10542484.94,878540.41,8.0,High Net Worth Individuals,High,Current,468504.41,500034.35,-4084868.83,4456229.42,51164265.39,538.0,1.5,5.0,,65.0,12.0,27.0,False,True,False,False,True,True,False,True,True,False,True,False,False,True,1692240.89,19,89065.31,404567.96,7729.77
